id,block,question,alt,nchset,species,asc_walleye,asc_yellowperch,asc_trout,asc_nobuy,choice,selection,price,origin,source,form,northcentral
800,3,6,3,4,Trout,0,0,1,0,0,No Buy,15,1,1,1,0
800,3,6,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
801,3,1,1,4,Walleye,1,0,0,0,0,No Buy,12,1,0,0,0
801,3,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,11,0,0,1,0
801,3,1,3,4,Trout,0,0,1,0,0,No Buy,14,1,0,1,0
801,3,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
801,3,2,1,4,Walleye,1,0,0,0,0,No Buy,15,0,0,1,0
801,3,2,2,4,Yellow Perch,0,1,0,0,0,No Buy,13,1,0,1,0
801,3,2,3,4,Trout,0,0,1,0,0,No Buy,14,0,1,1,0
801,3,2,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
801,3,3,1,4,Walleye,1,0,0,0,0,No Buy,13,1,0,1,0
801,3,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,14,0,1,1,0
801,3,3,3,4,Trout,0,0,1,0,0,No Buy,12,1,0,0,0
801,3,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
801,3,4,1,4,Walleye,1,0,0,0,0,No Buy,12,1,1,0,0
801,3,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,13,1,1,0,0
801,3,4,3,4,Trout,0,0,1,0,0,No Buy,12,0,0,0,0
801,3,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
801,3,5,1,4,Walleye,1,0,0,0,0,No Buy,15,0,1,0,0
801,3,5,2,4,Yellow Perch,0,1,0,0,0,No Buy,12,1,1,0,0
801,3,5,3,4,Trout,0,0,1,0,0,No Buy,9,1,0,1,0
801,3,5,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
801,3,6,1,4,Walleye,1,0,0,0,0,No Buy,10,0,0,1,0
801,3,6,2,4,Yellow Perch,0,1,0,0,0,No Buy,10,1,1,0,0
801,3,6,3,4,Trout,0,0,1,0,0,No Buy,15,1,1,1,0
801,3,6,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
802,3,1,1,4,Walleye,1,0,0,0,0,No Buy,12,1,0,0,0
802,3,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,11,0,0,1,0
802,3,1,3,4,Trout,0,0,1,0,0,No Buy,14,1,0,1,0
802,3,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
802,3,2,1,4,Walleye,1,0,0,0,0,Trout,15,0,0,1,0
802,3,2,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,0,1,0
802,3,2,3,4,Trout,0,0,1,0,1,Trout,14,0,1,1,0
802,3,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
802,3,3,1,4,Walleye,1,0,0,0,0,Yellow Perch,13,1,0,1,0
802,3,3,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,14,0,1,1,0
802,3,3,3,4,Trout,0,0,1,0,0,Yellow Perch,12,1,0,0,0
802,3,3,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
802,3,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,12,1,1,0,0
802,3,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,13,1,1,0,0
802,3,4,3,4,Trout,0,0,1,0,0,Yellow Perch,12,0,0,0,0
802,3,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
802,3,5,1,4,Walleye,1,0,0,0,0,Yellow Perch,15,0,1,0,0
802,3,5,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,12,1,1,0,0
802,3,5,3,4,Trout,0,0,1,0,0,Yellow Perch,9,1,0,1,0
802,3,5,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
802,3,6,1,4,Walleye,1,0,0,0,0,Trout,10,0,0,1,0
802,3,6,2,4,Yellow Perch,0,1,0,0,0,Trout,10,1,1,0,0
802,3,6,3,4,Trout,0,0,1,0,1,Trout,15,1,1,1,0
802,3,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
803,1,1,1,4,Walleye,1,0,0,0,0,No Buy,16,0,1,1,1
803,1,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,16,0,0,0,1
803,1,1,3,4,Trout,0,0,1,0,0,No Buy,10,1,1,0,1
803,1,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
803,1,2,1,4,Walleye,1,0,0,0,0,No Buy,13,1,1,1,1
803,1,2,2,4,Yellow Perch,0,1,0,0,0,No Buy,11,1,0,1,1
803,1,2,3,4,Trout,0,0,1,0,0,No Buy,15,1,0,0,1
803,1,2,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
803,1,3,1,4,Walleye,1,0,0,0,0,No Buy,10,1,1,1,1
803,1,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,1,1,1,1
803,1,3,3,4,Trout,0,0,1,0,0,No Buy,9,0,1,1,1
803,1,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
803,1,4,1,4,Walleye,1,0,0,0,0,No Buy,11,0,0,0,1
803,1,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,16,0,1,1,1
803,1,4,3,4,Trout,0,0,1,0,0,No Buy,15,0,1,0,1
803,1,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
803,1,5,1,4,Walleye,1,0,0,0,0,No Buy,14,1,1,0,1
803,1,5,2,4,Yellow Perch,0,1,0,0,0,No Buy,10,0,0,0,1
803,1,5,3,4,Trout,0,0,1,0,0,No Buy,16,0,1,1,1
803,1,5,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,1
803,1,6,1,4,Walleye,1,0,0,0,0,Trout,9,0,0,0,1
803,1,6,2,4,Yellow Perch,0,1,0,0,0,Trout,9,0,0,0,1
803,1,6,3,4,Trout,0,0,1,0,1,Trout,9,0,0,0,1
803,1,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
804,3,1,1,4,Walleye,1,0,0,0,1,Walleye,12,1,0,0,0
804,3,1,2,4,Yellow Perch,0,1,0,0,0,Walleye,11,0,0,1,0
804,3,1,3,4,Trout,0,0,1,0,0,Walleye,14,1,0,1,0
804,3,1,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
804,3,2,1,4,Walleye,1,0,0,0,0,Yellow Perch,15,0,0,1,0
804,3,2,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,13,1,0,1,0
804,3,2,3,4,Trout,0,0,1,0,0,Yellow Perch,14,0,1,1,0
804,3,2,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
804,3,3,1,4,Walleye,1,0,0,0,0,Yellow Perch,13,1,0,1,0
804,3,3,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,14,0,1,1,0
804,3,3,3,4,Trout,0,0,1,0,0,Yellow Perch,12,1,0,0,0
804,3,3,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
804,3,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,12,1,1,0,0
804,3,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,13,1,1,0,0
804,3,4,3,4,Trout,0,0,1,0,0,Yellow Perch,12,0,0,0,0
804,3,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
804,3,5,1,4,Walleye,1,0,0,0,1,Walleye,15,0,1,0,0
804,3,5,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,1,1,0,0
804,3,5,3,4,Trout,0,0,1,0,0,Walleye,9,1,0,1,0
804,3,5,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
804,3,6,1,4,Walleye,1,0,0,0,0,Yellow Perch,10,0,0,1,0
804,3,6,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,10,1,1,0,0
804,3,6,3,4,Trout,0,0,1,0,0,Yellow Perch,15,1,1,1,0
804,3,6,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
805,4,1,1,4,Walleye,1,0,0,0,0,Yellow Perch,14,0,0,1,1
805,4,1,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,15,0,0,0,1
805,4,1,3,4,Trout,0,0,1,0,0,Yellow Perch,11,0,0,1,1
805,4,1,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
805,4,2,1,4,Walleye,1,0,0,0,1,Walleye,10,0,1,1,1
805,4,2,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,0,1,1,1
805,4,2,3,4,Trout,0,0,1,0,0,Walleye,14,0,0,0,1
805,4,2,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
805,4,3,1,4,Walleye,1,0,0,0,0,Yellow Perch,16,1,0,0,1
805,4,3,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,12,1,0,1,1
805,4,3,3,4,Trout,0,0,1,0,0,Yellow Perch,11,0,1,0,1
805,4,3,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
805,4,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,15,1,1,1,1
805,4,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,9,0,1,0,1
805,4,4,3,4,Trout,0,0,1,0,0,Yellow Perch,13,0,1,0,1
805,4,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
805,4,5,1,4,Walleye,1,0,0,0,1,Walleye,9,1,1,0,1
805,4,5,2,4,Yellow Perch,0,1,0,0,0,Walleye,14,0,0,1,1
805,4,5,3,4,Trout,0,0,1,0,0,Walleye,9,1,1,1,1
805,4,5,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
805,4,6,1,4,Walleye,1,0,0,0,1,Walleye,9,0,1,0,1
805,4,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,15,1,0,0,1
805,4,6,3,4,Trout,0,0,1,0,0,Walleye,16,1,1,0,1
805,4,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,1
806,1,1,1,4,Walleye,1,0,0,0,0,Yellow Perch,16,0,1,1,0
806,1,1,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,16,0,0,0,0
806,1,1,3,4,Trout,0,0,1,0,0,Yellow Perch,10,1,1,0,0
806,1,1,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
806,1,2,1,4,Walleye,1,0,0,0,0,Yellow Perch,13,1,1,1,0
806,1,2,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,11,1,0,1,0
806,1,2,3,4,Trout,0,0,1,0,0,Yellow Perch,15,1,0,0,0
806,1,2,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
806,1,3,1,4,Walleye,1,0,0,0,0,Yellow Perch,10,1,1,1,0
806,1,3,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,15,1,1,1,0
806,1,3,3,4,Trout,0,0,1,0,0,Yellow Perch,9,0,1,1,0
806,1,3,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
806,1,4,1,4,Walleye,1,0,0,0,0,Trout,11,0,0,0,0
806,1,4,2,4,Yellow Perch,0,1,0,0,0,Trout,16,0,1,1,0
806,1,4,3,4,Trout,0,0,1,0,1,Trout,15,0,1,0,0
806,1,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
806,1,5,1,4,Walleye,1,0,0,0,0,Trout,14,1,1,0,0
806,1,5,2,4,Yellow Perch,0,1,0,0,0,Trout,10,0,0,0,0
806,1,5,3,4,Trout,0,0,1,0,1,Trout,16,0,1,1,0
806,1,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
806,1,6,1,4,Walleye,1,0,0,0,0,Yellow Perch,9,0,0,0,0
806,1,6,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,9,0,0,0,0
806,1,6,3,4,Trout,0,0,1,0,0,Yellow Perch,9,0,0,0,0
806,1,6,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
807,4,1,1,4,Walleye,1,0,0,0,0,No Buy,14,0,0,1,0
807,4,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,0,0,0,0
807,4,1,3,4,Trout,0,0,1,0,0,No Buy,11,0,0,1,0
807,4,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
807,4,2,1,4,Walleye,1,0,0,0,0,No Buy,10,0,1,1,0
807,4,2,2,4,Yellow Perch,0,1,0,0,0,No Buy,12,0,1,1,0
807,4,2,3,4,Trout,0,0,1,0,0,No Buy,14,0,0,0,0
807,4,2,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
807,4,3,1,4,Walleye,1,0,0,0,0,No Buy,16,1,0,0,0
807,4,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,12,1,0,1,0
807,4,3,3,4,Trout,0,0,1,0,0,No Buy,11,0,1,0,0
807,4,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
807,4,4,1,4,Walleye,1,0,0,0,0,No Buy,15,1,1,1,0
807,4,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,9,0,1,0,0
807,4,4,3,4,Trout,0,0,1,0,0,No Buy,13,0,1,0,0
807,4,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
807,4,5,1,4,Walleye,1,0,0,0,0,No Buy,9,1,1,0,0
807,4,5,2,4,Yellow Perch,0,1,0,0,0,No Buy,14,0,0,1,0
807,4,5,3,4,Trout,0,0,1,0,0,No Buy,9,1,1,1,0
807,4,5,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
807,4,6,1,4,Walleye,1,0,0,0,0,No Buy,9,0,1,0,0
807,4,6,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,1,0,0,0
807,4,6,3,4,Trout,0,0,1,0,0,No Buy,16,1,1,0,0
807,4,6,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
808,2,1,1,4,Walleye,1,0,0,0,0,Trout,11,0,1,1,0
808,2,1,2,4,Yellow Perch,0,1,0,0,0,Trout,10,1,0,1,0
808,2,1,3,4,Trout,0,0,1,0,1,Trout,12,0,0,1,0
808,2,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
808,2,2,1,4,Walleye,1,0,0,0,0,Trout,13,1,0,0,0
808,2,2,2,4,Yellow Perch,0,1,0,0,0,Trout,16,1,1,0,0
808,2,2,3,4,Trout,0,0,1,0,1,Trout,14,0,0,1,0
808,2,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
808,2,3,1,4,Walleye,1,0,0,0,0,No Buy,12,1,0,1,0
808,2,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,14,1,0,0,0
808,2,3,3,4,Trout,0,0,1,0,0,No Buy,13,1,0,0,0
808,2,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
808,2,4,1,4,Walleye,1,0,0,0,0,No Buy,16,0,1,0,0
808,2,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,13,0,1,1,0
808,2,4,3,4,Trout,0,0,1,0,0,No Buy,15,1,0,1,0
808,2,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
808,2,5,1,4,Walleye,1,0,0,0,0,Trout,14,0,0,0,0
808,2,5,2,4,Yellow Perch,0,1,0,0,0,Trout,9,1,1,1,0
808,2,5,3,4,Trout,0,0,1,0,1,Trout,10,1,1,0,0
808,2,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
808,2,6,1,4,Walleye,1,0,0,0,0,Yellow Perch,11,1,0,1,0
808,2,6,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,11,0,1,0,0
808,2,6,3,4,Trout,0,0,1,0,0,Yellow Perch,12,1,1,1,0
808,2,6,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,0
809,1,1,1,4,Walleye,1,0,0,0,0,No Buy,16,0,1,1,0
809,1,1,2,4,Yellow Perch,0,1,0,0,0,No Buy,16,0,0,0,0
809,1,1,3,4,Trout,0,0,1,0,0,No Buy,10,1,1,0,0
809,1,1,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
809,1,2,1,4,Walleye,1,0,0,0,0,No Buy,13,1,1,1,0
809,1,2,2,4,Yellow Perch,0,1,0,0,0,No Buy,11,1,0,1,0
809,1,2,3,4,Trout,0,0,1,0,0,No Buy,15,1,0,0,0
809,1,2,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
809,1,3,1,4,Walleye,1,0,0,0,0,No Buy,10,1,1,1,0
809,1,3,2,4,Yellow Perch,0,1,0,0,0,No Buy,15,1,1,1,0
809,1,3,3,4,Trout,0,0,1,0,0,No Buy,9,0,1,1,0
809,1,3,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
809,1,4,1,4,Walleye,1,0,0,0,0,No Buy,11,0,0,0,0
809,1,4,2,4,Yellow Perch,0,1,0,0,0,No Buy,16,0,1,1,0
809,1,4,3,4,Trout,0,0,1,0,0,No Buy,15,0,1,0,0
809,1,4,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
809,1,5,1,4,Walleye,1,0,0,0,0,No Buy,14,1,1,0,0
809,1,5,2,4,Yellow Perch,0,1,0,0,0,No Buy,10,0,0,0,0
809,1,5,3,4,Trout,0,0,1,0,0,No Buy,16,0,1,1,0
809,1,5,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
809,1,6,1,4,Walleye,1,0,0,0,0,No Buy,9,0,0,0,0
809,1,6,2,4,Yellow Perch,0,1,0,0,0,No Buy,9,0,0,0,0
809,1,6,3,4,Trout,0,0,1,0,0,No Buy,9,0,0,0,0
809,1,6,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
810,4,1,1,4,Walleye,1,0,0,0,0,Trout,14,0,0,1,0
810,4,1,2,4,Yellow Perch,0,1,0,0,0,Trout,15,0,0,0,0
810,4,1,3,4,Trout,0,0,1,0,1,Trout,11,0,0,1,0
810,4,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
810,4,2,1,4,Walleye,1,0,0,0,1,Walleye,10,0,1,1,0
810,4,2,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,0,1,1,0
810,4,2,3,4,Trout,0,0,1,0,0,Walleye,14,0,0,0,0
810,4,2,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
810,4,3,1,4,Walleye,1,0,0,0,0,Trout,16,1,0,0,0
810,4,3,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,0,1,0
810,4,3,3,4,Trout,0,0,1,0,1,Trout,11,0,1,0,0
810,4,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
810,4,4,1,4,Walleye,1,0,0,0,0,Trout,15,1,1,1,0
810,4,4,2,4,Yellow Perch,0,1,0,0,0,Trout,9,0,1,0,0
810,4,4,3,4,Trout,0,0,1,0,1,Trout,13,0,1,0,0
810,4,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
810,4,5,1,4,Walleye,1,0,0,0,0,No Buy,9,1,1,0,0
810,4,5,2,4,Yellow Perch,0,1,0,0,0,No Buy,14,0,0,1,0
810,4,5,3,4,Trout,0,0,1,0,0,No Buy,9,1,1,1,0
810,4,5,4,4,No Buy,0,0,0,1,1,No Buy,0,0,0,0,0
810,4,6,1,4,Walleye,1,0,0,0,1,Walleye,9,0,1,0,0
810,4,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,15,1,0,0,0
810,4,6,3,4,Trout,0,0,1,0,0,Walleye,16,1,1,0,0
810,4,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
811,3,1,1,4,Walleye,1,0,0,0,0,Trout,12,1,0,0,0
811,3,1,2,4,Yellow Perch,0,1,0,0,0,Trout,11,0,0,1,0
811,3,1,3,4,Trout,0,0,1,0,1,Trout,14,1,0,1,0
811,3,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
811,3,2,1,4,Walleye,1,0,0,0,1,Walleye,15,0,0,1,0
811,3,2,2,4,Yellow Perch,0,1,0,0,0,Walleye,13,1,0,1,0
811,3,2,3,4,Trout,0,0,1,0,0,Walleye,14,0,1,1,0
811,3,2,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
811,3,3,1,4,Walleye,1,0,0,0,1,Walleye,13,1,0,1,0
811,3,3,2,4,Yellow Perch,0,1,0,0,0,Walleye,14,0,1,1,0
811,3,3,3,4,Trout,0,0,1,0,0,Walleye,12,1,0,0,0
811,3,3,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
811,3,4,1,4,Walleye,1,0,0,0,0,Trout,12,1,1,0,0
811,3,4,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,1,0,0
811,3,4,3,4,Trout,0,0,1,0,1,Trout,12,0,0,0,0
811,3,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
811,3,5,1,4,Walleye,1,0,0,0,1,Walleye,15,0,1,0,0
811,3,5,2,4,Yellow Perch,0,1,0,0,0,Walleye,12,1,1,0,0
811,3,5,3,4,Trout,0,0,1,0,0,Walleye,9,1,0,1,0
811,3,5,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
811,3,6,1,4,Walleye,1,0,0,0,0,Trout,10,0,0,1,0
811,3,6,2,4,Yellow Perch,0,1,0,0,0,Trout,10,1,1,0,0
811,3,6,3,4,Trout,0,0,1,0,1,Trout,15,1,1,1,0
811,3,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
812,3,1,1,4,Walleye,1,0,0,0,1,Walleye,12,1,0,0,0
812,3,1,2,4,Yellow Perch,0,1,0,0,0,Walleye,11,0,0,1,0
812,3,1,3,4,Trout,0,0,1,0,0,Walleye,14,1,0,1,0
812,3,1,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
812,3,2,1,4,Walleye,1,0,0,0,0,Trout,15,0,0,1,0
812,3,2,2,4,Yellow Perch,0,1,0,0,0,Trout,13,1,0,1,0
812,3,2,3,4,Trout,0,0,1,0,1,Trout,14,0,1,1,0
812,3,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
812,3,3,1,4,Walleye,1,0,0,0,0,Trout,13,1,0,1,0
812,3,3,2,4,Yellow Perch,0,1,0,0,0,Trout,14,0,1,1,0
812,3,3,3,4,Trout,0,0,1,0,1,Trout,12,1,0,0,0
812,3,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
812,3,4,1,4,Walleye,1,0,0,0,1,Walleye,12,1,1,0,0
812,3,4,2,4,Yellow Perch,0,1,0,0,0,Walleye,13,1,1,0,0
812,3,4,3,4,Trout,0,0,1,0,0,Walleye,12,0,0,0,0
812,3,4,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
812,3,5,1,4,Walleye,1,0,0,0,0,Trout,15,0,1,0,0
812,3,5,2,4,Yellow Perch,0,1,0,0,0,Trout,12,1,1,0,0
812,3,5,3,4,Trout,0,0,1,0,1,Trout,9,1,0,1,0
812,3,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
812,3,6,1,4,Walleye,1,0,0,0,1,Walleye,10,0,0,1,0
812,3,6,2,4,Yellow Perch,0,1,0,0,0,Walleye,10,1,1,0,0
812,3,6,3,4,Trout,0,0,1,0,0,Walleye,15,1,1,1,0
812,3,6,4,4,No Buy,0,0,0,1,0,Walleye,0,0,0,0,0
813,2,1,1,4,Walleye,1,0,0,0,0,Yellow Perch,11,0,1,1,1
813,2,1,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,10,1,0,1,1
813,2,1,3,4,Trout,0,0,1,0,0,Yellow Perch,12,0,0,1,1
813,2,1,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
813,2,2,1,4,Walleye,1,0,0,0,0,Trout,13,1,0,0,1
813,2,2,2,4,Yellow Perch,0,1,0,0,0,Trout,16,1,1,0,1
813,2,2,3,4,Trout,0,0,1,0,1,Trout,14,0,0,1,1
813,2,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
813,2,3,1,4,Walleye,1,0,0,0,0,Trout,12,1,0,1,1
813,2,3,2,4,Yellow Perch,0,1,0,0,0,Trout,14,1,0,0,1
813,2,3,3,4,Trout,0,0,1,0,1,Trout,13,1,0,0,1
813,2,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,1
813,2,4,1,4,Walleye,1,0,0,0,0,Yellow Perch,16,0,1,0,1
813,2,4,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,13,0,1,1,1
813,2,4,3,4,Trout,0,0,1,0,0,Yellow Perch,15,1,0,1,1
813,2,4,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
813,2,5,1,4,Walleye,1,0,0,0,0,Yellow Perch,14,0,0,0,1
813,2,5,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,9,1,1,1,1
813,2,5,3,4,Trout,0,0,1,0,0,Yellow Perch,10,1,1,0,1
813,2,5,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
813,2,6,1,4,Walleye,1,0,0,0,0,Yellow Perch,11,1,0,1,1
813,2,6,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,11,0,1,0,1
813,2,6,3,4,Trout,0,0,1,0,0,Yellow Perch,12,1,1,1,1
813,2,6,4,4,No Buy,0,0,0,1,0,Yellow Perch,0,0,0,0,1
814,1,1,1,4,Walleye,1,0,0,0,0,Trout,16,0,1,1,0
814,1,1,2,4,Yellow Perch,0,1,0,0,0,Trout,16,0,0,0,0
814,1,1,3,4,Trout,0,0,1,0,1,Trout,10,1,1,0,0
814,1,1,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
814,1,2,1,4,Walleye,1,0,0,0,0,Trout,13,1,1,1,0
814,1,2,2,4,Yellow Perch,0,1,0,0,0,Trout,11,1,0,1,0
814,1,2,3,4,Trout,0,0,1,0,1,Trout,15,1,0,0,0
814,1,2,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
814,1,3,1,4,Walleye,1,0,0,0,0,Trout,10,1,1,1,0
814,1,3,2,4,Yellow Perch,0,1,0,0,0,Trout,15,1,1,1,0
814,1,3,3,4,Trout,0,0,1,0,1,Trout,9,0,1,1,0
814,1,3,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
814,1,4,1,4,Walleye,1,0,0,0,0,Trout,11,0,0,0,0
814,1,4,2,4,Yellow Perch,0,1,0,0,0,Trout,16,0,1,1,0
814,1,4,3,4,Trout,0,0,1,0,1,Trout,15,0,1,0,0
814,1,4,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
814,1,5,1,4,Walleye,1,0,0,0,0,Trout,14,1,1,0,0
814,1,5,2,4,Yellow Perch,0,1,0,0,0,Trout,10,0,0,0,0
814,1,5,3,4,Trout,0,0,1,0,1,Trout,16,0,1,1,0
814,1,5,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
814,1,6,1,4,Walleye,1,0,0,0,0,Trout,9,0,0,0,0
814,1,6,2,4,Yellow Perch,0,1,0,0,0,Trout,9,0,0,0,0
814,1,6,3,4,Trout,0,0,1,0,1,Trout,9,0,0,0,0
814,1,6,4,4,No Buy,0,0,0,1,0,Trout,0,0,0,0,0
815,1,1,1,4,Walleye,1,0,0,0,0,Yellow Perch,16,0,1,1,0
815,1,1,2,4,Yellow Perch,0,1,0,0,1,Yellow Perch,16,0,0,0,0
